time,ax,ay,az,wx,wy,wz
2025-01-27T11:04:13.664Z,-0.2660,-0.0451,0.0647,-0.0041,0.0569,0.6106
2025-01-27T11:04:13.673Z,1.1600,-0.6868,-0.1646,0.0212,-0.0007,0.9010
2025-01-27T11:04:13.684Z,-0.1793,0.3945,-0.0009,0.0015,-0.0244,1.1289
2025-01-27T11:04:13.693Z,-1.1094,0.4569,0.1253,0.0194,0.0037,0.8336
2025-01-27T11:04:13.706Z,0.8862,-0.5462,-0.0397,0.0024,0.0355,0.6916
2025-01-27T11:04:13.714Z,0.8862,-0.5462,-0.0397,-0.0002,0.0114,1.1606
2025-01-27T11:04:13.724Z,-0.6784,0.6720,-0.0406,0.0130,-0.0621,0.9593
2025-01-27T11:04:13.734Z,-0.7188,0.1720,0.1434,0.0169,0.0468,0.4935
2025-01-27T11:04:13.743Z,1.4645,-1.1073,-0.0139,-0.0191,0.0323,0.9063
2025-01-27T11:04:13.756Z,-1.5595,0.7483,0.2058,0.0059,-0.0438,1.2135
2025-01-27T11:04:13.764Z,-1.5595,0.7483,0.2058,0.0465,-0.0080,0.7894
2025-01-27T11:04:13.773Z,0.4994,-0.5811,0.0774,-0.0236,0.0574,0.7303
2025-01-27T11:04:13.785Z,-0.9091,0.7635,0.0013,-0.0053,-0.0161,1.1284
2025-01-27T11:04:13.793Z,-0.9091,0.7635,0.0013,0.0457,-0.0393,0.9830
2025-01-27T11:04:13.806Z,1.3611,-0.8601,-0.1270,-0.0093,0.0370,0.4929
2025-01-27T11:04:13.814Z,0.1042,0.4516,-0.2215,-0.0145,0.0368,0.8746
2025-01-27T11:04:13.825Z,-1.2540,0.4596,0.3181,0.0320,-0.0365,1.1362
2025-01-27T11:04:13.835Z,0.2201,-0.2043,-0.0565,0.0131,-0.0109,0.8715
2025-01-27T11:04:13.844Z,1.0174,-0.4373,-0.1727,-0.0187,0.0413,0.7270
2025-01-27T11:04:13.856Z,-0.4999,0.3736,0.0622,0.0186,-0.0037,1.0319
2025-01-27T11:04:13.864Z,-0.7630,0.3157,0.1035,0.0147,-0.0310,1.0469
2025-01-27T11:04:13.875Z,0.9637,-0.6748,-0.0884,-0.0061,0.0133,0.5829
2025-01-27T11:04:13.884Z,0.4293,0.0404,-0.1116,0.0099,0.0557,0.8255
2025-01-27T11:04:13.894Z,-1.0117,0.4951,0.1616,0.0061,-0.0368,1.0575
2025-01-27T11:04:13.905Z,-0.1528,0.1272,-0.0755,0.0144,0.0003,0.9975
2025-01-27T11:04:13.914Z,0.8148,-0.5248,-0.0094,0.0044,0.0179,0.7386
2025-01-27T11:04:13.924Z,0.0109,0.1023,-0.0486,0.0057,0.0230,0.9311
2025-01-27T11:04:13.934Z,-0.8406,0.5685,0.0596,0.0104,-0.0185,1.1383
2025-01-27T11:04:13.945Z,0.4917,-0.6238,0.0523,0.0090,-0.0229,0.6194
2025-01-27T11:04:13.955Z,1.0010,-0.3459,-0.2048,0.0115,0.0880,0.7251
2025-01-27T11:04:13.964Z,-1.0262,0.7294,0.1126,-0.0007,-0.0409,1.0642
2025-01-27T11:04:13.974Z,-0.5919,0.1505,0.0647,0.0202,-0.0217,1.0332
2025-01-27T11:04:13.984Z,1.0593,-0.6227,-0.0730,0.0045,0.0292,0.6915
2025-01-27T11:04:13.994Z,0.1314,0.0719,-0.0801,-0.0028,0.0182,0.8680
2025-01-27T11:04:14.005Z,-0.9690,0.5662,0.1142,0.0207,-0.0124,1.1643
2025-01-27T11:04:14.014Z,0.2160,-0.3445,0.0354,0.0070,-0.0337,0.7254
2025-01-27T11:04:14.024Z,1.2784,-0.6637,-0.1743,-0.0058,0.0724,0.6261
2025-01-27T11:04:14.034Z,-0.7802,0.7388,0.0213,0.0107,-0.0128,1.0954
2025-01-27T11:04:14.044Z,-1.1325,0.4468,0.1545,0.0107,-0.0480,1.1188
2025-01-27T11:04:14.054Z,1.2224,-0.8166,-0.0829,0.0055,0.0276,0.6002
2025-01-27T11:04:14.064Z,0.5375,-0.0280,-0.1388,0.0092,0.0522,0.8628
2025-01-27T11:04:14.074Z,-1.3658,0.7663,0.1680,0.0085,-0.0347,1.1909
2025-01-27T11:04:14.084Z,0.2796,-0.4305,0.0313,0.0113,-0.0298,0.7032
2025-01-27T11:04:14.094Z,1.4907,-0.7468,-0.1979,0.0058,0.0829,0.6236
2025-01-27T11:04:14.104Z,-0.9865,0.8332,0.0447,0.0032,-0.0257,1.0944
2025-01-27T11:04:14.114Z,-1.0123,0.3397,0.1492,0.0122,-0.0448,1.0706
2025-01-27T11:04:14.123Z,1.2940,-0.8119,-0.0955,0.0022,0.0432,0.6188
2025-01-27T11:04:14.135Z,0.2652,0.0928,-0.1337,0.0123,-0.0374,1.1277
2025-01-27T11:04:14.143Z,-1.1740,0.5550,0.1907,0.0123,-0.0374,1.1277
2025-01-27T11:04:14.155Z,0.2799,-0.2420,-0.0491,-0.0037,0.0514,0.6763
2025-01-27T11:04:14.164Z,1.1253,-0.6529,-0.1156,-0.0037,0.0514,0.6763
2025-01-27T11:04:14.174Z,-0.5914,0.4521,0.0371,0.0144,-0.0153,0.9297
2025-01-27T11:04:14.184Z,-0.7373,0.3698,0.0910,0.0001,-0.0024,0.8311
2025-01-27T11:04:14.193Z,0.4198,-0.1907,-0.0846,0.0001,-0.0024,0.8311
2025-01-27T11:04:14.205Z,0.6094,-0.4368,-0.0147,0.0150,0.0357,0.7663
2025-01-27T11:04:14.214Z,-0.4515,0.4177,0.0073,0.0012,-0.0420,0.9467
2025-01-27T11:04:14.223Z,-0.4929,0.2453,0.0311,0.0012,-0.0420,0.9467
2025-01-27T11:04:14.234Z,1.0730,-0.7991,-0.0309,0.0144,0.0250,0.8519
2025-01-27T11:04:14.244Z,0.1316,0.1836,-0.1110,0.0144,0.0250,0.8519
2025-01-27T11:04:14.255Z,-1.2171,0.6928,0.1419,0.0029,-0.0219,1.1783
2025-01-27T11:04:14.264Z,0.2190,-0.2230,-0.0144,0.0097,0.0567,0.6754
2025-01-27T11:04:14.274Z,1.1791,-0.6965,-0.1113,0.0134,0.0062,1.1765
2025-01-27T11:04:14.284Z,-0.7793,0.6800,0.0240,-0.0011,-0.0675,0.9776
2025-01-27T11:04:14.294Z,-0.9013,0.3569,0.1086,0.0008,0.0555,0.4657
2025-01-27T11:04:14.305Z,1.6534,-1.1556,-0.1019,0.0218,0.0410,0.9163
2025-01-27T11:04:14.314Z,0.0879,0.3131,-0.1311,0.0030,-0.0569,1.1643
2025-01-27T11:04:14.324Z,-1.5939,0.7606,0.2742,-0.0056,0.0067,0.8323
2025-01-27T11:04:14.334Z,0.5113,-0.2781,-0.1390,0.0226,0.0376,0.7213
2025-01-27T11:04:14.344Z,1.0952,-0.6318,-0.0833,0.0118,-0.0078,1.0640
2025-01-27T11:04:14.355Z,-0.7637,0.4749,0.1081,-0.0033,-0.0220,1.0515
2025-01-27T11:04:14.364Z,-0.6602,0.4478,-0.0270,0.0097,0.0133,0.5221
2025-01-27T11:04:14.375Z,1.1306,-0.8908,-0.0127,0.0155,0.0551,0.7955
2025-01-27T11:04:14.384Z,0.4506,-0.1190,-0.1019,0.0032,-0.0295,1.2116
2025-01-27T11:04:14.394Z,-1.3497,0.9103,0.1349,-0.0034,-0.0307,0.8655
2025-01-27T11:04:14.405Z,-0.0575,-0.1087,0.0051,0.0071,0.0722,0.6766
2025-01-27T11:04:14.414Z,1.3856,-0.8175,-0.1465,0.0177,-0.0057,1.0634
2025-01-27T11:04:14.424Z,-0.5490,0.4646,0.0481,-0.0023,-0.0446,1.1099
2025-01-27T11:04:14.434Z,-1.0616,0.5909,0.0836,-0.0039,0.0172,0.5325
2025-01-27T11:04:14.444Z,1.2122,-0.8932,-0.0721,0.0289,0.0701,0.8182
2025-01-27T11:04:14.455Z,0.6046,-0.1950,-0.1069,0.0076,-0.0597,1.0954
2025-01-27T11:04:14.464Z,-1.3635,0.7725,0.2128,-0.0145,0.0058,0.9611
2025-01-27T11:04:14.474Z,-0.0243,0.0647,-0.1149,0.0269,0.0249,0.7489
2025-01-27T11:04:14.484Z,0.9676,-0.6295,-0.0434,0.0154,-0.0015,0.9102
2025-01-27T11:04:14.494Z,-0.2474,0.0929,0.0864,-0.0115,0.0004,1.1177
2025-01-27T11:04:14.505Z,-0.6157,0.5465,-0.0732,0.0153,-0.0274,0.6809
2025-01-27T11:04:14.514Z,0.3806,-0.4363,0.0649,0.0058,0.0706,0.6940
2025-01-27T11:04:14.524Z,0.9382,-0.5916,-0.0787,0.0076,-0.0251,1.0792
2025-01-27T11:04:14.534Z,-0.8229,0.7115,0.0053,0.0059,-0.0299,1.0522
2025-01-27T11:04:14.544Z,-0.7351,0.3532,0.1118,-0.0038,0.0319,0.6495
2025-01-27T11:04:14.555Z,1.1252,-0.7091,-0.1389,0.0228,0.0250,0.8818
2025-01-27T11:04:14.564Z,0.2528,-0.1014,-0.0245,0.0103,-0.0290,1.2005
2025-01-27T11:04:14.574Z,-1.1947,0.7878,0.1380,-0.0186,-0.0235,0.6726
2025-01-27T11:04:14.584Z,0.4469,-0.4011,-0.0549,0.0218,0.0767,0.6848
2025-01-27T11:04:14.593Z,1.2920,-0.7781,-0.1446,0.0280,-0.0437,1.0449
2025-01-27T11:04:14.605Z,-1.0313,0.6717,0.1734,-0.0288,-0.0092,1.0787
2025-01-27T11:04:14.614Z,-0.7009,0.4584,-0.0453,0.0118,0.0186,0.6915
2025-01-27T11:04:14.624Z,0.9695,-0.5926,-0.1220,0.0369,0.0261,0.8252
2025-01-27T11:04:14.634Z,0.3137,-0.3446,0.1168,-0.0172,-0.0015,1.1832
2025-01-27T11:04:14.643Z,-0.9085,0.8052,-0.0819,0.0013,-0.0418,0.7803
2025-01-27T11:04:14.655Z,0.0156,-0.1497,0.0490,0.0136,0.0859,0.6474
2025-01-27T11:04:14.664Z,1.3701,-0.9750,-0.0591,0.0149,-0.0294,0.9769
2025-01-27T11:04:14.674Z,-0.6556,0.6137,-0.0290,-0.0067,-0.0156,1.0781
2025-01-27T11:04:14.684Z,-0.9014,0.4956,0.1290,0.0021,0.0220,0.7837
2025-01-27T11:04:14.693Z,0.7742,-0.3889,-0.1636,0.0287,0.0193,0.8030
2025-01-27T11:04:14.704Z,0.3612,-0.3596,0.0946,-0.0010,0.0001,1.0700
2025-01-27T11:04:14.714Z,-0.5637,0.4707,0.0072,0.0001,-0.0265,0.9188
2025-01-27T11:04:14.724Z,-0.2224,0.1945,-0.0322,0.0124,0.0330,0.5877
2025-01-27T11:04:14.734Z,1.0107,-0.8405,0.0388,0.0147,0.0205,0.9030
2025-01-27T11:04:14.743Z,-0.0240,0.2032,-0.1195,0.0093,-0.0315,1.2145
2025-01-27T11:04:14.755Z,-1.2539,0.8070,0.1558,-0.0133,-0.0032,0.7886
2025-01-27T11:04:14.764Z,0.4629,-0.3494,-0.0494,0.0153,0.0567,0.6922
2025-01-27T11:04:14.773Z,1.1532,-0.7572,-0.1040,0.0290,-0.0167,1.1704
2025-01-27T11:04:14.784Z,-0.9711,0.6838,0.1356,-0.0255,-0.0431,0.9554
2025-01-27T11:04:14.793Z,-0.6280,0.3801,-0.0009,-0.0045,0.0538,0.4915
2025-01-27T11:04:14.804Z,1.6659,-1.1434,-0.1538,0.0556,0.0089,0.9395
2025-01-27T11:04:14.814Z,-0.2932,0.2593,0.0602,-0.0207,-0.0383,1.1058
2025-01-27T11:04:14.823Z,-1.2727,0.7702,0.1552,-0.0294,0.0267,0.7943
2025-01-27T11:04:14.834Z,0.7617,-0.2659,-0.2952,0.0651,0.0144,0.8318
2025-01-27T11:04:14.843Z,0.5443,-0.6004,0.1876,-0.0117,-0.0088,1.0244
2025-01-27T11:04:14.855Z,-0.6160,0.4230,0.0275,-0.0230,-0.0067,0.9727
2025-01-27T11:04:14.864Z,-0.2057,0.3315,-0.1955,0.0435,0.0087,0.5947
2025-01-27T11:04:14.874Z,0.7591,-0.7951,0.1929,0.0010,0.0355,0.8064
2025-01-27T11:04:14.884Z,0.2824,-0.0591,-0.1452,-0.0028,-0.0226,1.1729
2025-01-27T11:04:14.893Z,-1.0518,0.8233,0.0142,0.0140,-0.0164,0.9069
2025-01-27T11:04:14.905Z,-0.0323,-0.0920,0.0901,-0.0048,0.0545,0.7211
2025-01-27T11:04:14.914Z,1.2190,-0.8124,-0.1400,0.0242,-0.0240,1.0088
2025-01-27T11:04:14.924Z,-0.5680,0.4425,0.0485,0.0001,-0.0090,1.0654
2025-01-27T11:04:14.934Z,-0.7051,0.4428,0.0927,-0.0146,0.0116,0.5970
2025-01-27T11:04:14.943Z,1.0098,-0.6443,-0.1695,0.0353,0.0408,0.7719
2025-01-27T11:04:14.954Z,0.3701,-0.2959,0.0177,0.0068,-0.0159,1.1303
2025-01-27T11:04:14.964Z,-0.9947,0.6834,0.1142,-0.0201,-0.0152,0.9647
2025-01-27T11:04:14.973Z,-0.1810,0.2527,-0.1049,0.0266,0.0383,0.6918
2025-01-27T11:04:14.984Z,1.0579,-0.8694,0.0244,0.0278,-0.0004,0.9647
2025-01-27T11:04:14.993Z,-0.2413,0.1995,0.0079,-0.0170,-0.0168,1.0891
2025-01-27T11:04:15.005Z,-0.8117,0.6134,0.0442,-0.0021,0.0056,0.6440
2025-01-27T11:04:15.014Z,0.7695,-0.5353,-0.0690,0.0364,0.0445,0.7355
2025-01-27T11:04:15.023Z,0.6547,-0.5202,0.0187,0.0017,-0.0265,1.1019
2025-01-27T11:04:15.034Z,-0.9659,0.7211,0.0900,-0.0138,-0.0119,1.0489
2025-01-27T11:04:15.043Z,-0.3976,0.4095,-0.0992,0.0198,0.0123,0.6244
2025-01-27T11:04:15.055Z,1.0542,-0.8860,0.0222,0.0190,0.0312,0.9084
2025-01-27T11:04:15.064Z,0.1377,-0.0720,-0.0322,0.0016,-0.0358,1.2232
2025-01-27T11:04:15.073Z,-1.2562,0.9444,0.0567,-0.0151,-0.0061,0.6172
2025-01-27T11:04:15.084Z,0.6718,-0.5566,-0.0148,0.0204,0.0801,0.7010
2025-01-27T11:04:15.093Z,1.2705,-0.8242,-0.1807,0.0322,-0.0670,1.0983
2025-01-27T11:04:15.105Z,-1.4077,0.8662,0.2883,-0.0426,0.0204,0.9946
2025-01-27T11:04:15.114Z,-0.2836,0.3464,-0.1635,0.0220,0.0122,0.6868
2025-01-27T11:04:15.123Z,1.0402,-0.7372,-0.0935,0.0443,0.0088,0.9018
2025-01-27T11:04:15.134Z,-0.2308,-0.0437,0.2135,-0.0352,0.0057,1.1098
2025-01-27T11:04:15.143Z,-0.5440,0.6189,-0.1790,0.0090,-0.0315,0.7708
2025-01-27T11:04:15.155Z,0.1982,-0.1995,0.0521,0.0203,0.0630,0.6502
2025-01-27T11:04:15.164Z,0.9987,-0.8696,0.0193,0.0028,-0.0288,1.0161
2025-01-27T11:04:15.173Z,-0.6542,0.5907,-0.0543,-0.0185,-0.0150,1.1135
2025-01-27T11:04:15.184Z,-0.8275,0.5701,0.0484,0.0102,0.0164,0.7183
2025-01-27T11:04:15.193Z,0.8852,-0.6340,-0.1449,0.0153,0.0359,0.7797
2025-01-27T11:04:15.205Z,0.4464,-0.4064,0.0361,0.0105,-0.0079,1.2287
2025-01-27T11:04:15.214Z,-0.9729,0.8108,0.0385,-0.0034,-0.0373,0.8053
2025-01-27T11:04:15.223Z,-0.0776,-0.0424,0.0726,0.0012,0.0845,0.5361
2025-01-27T11:04:15.234Z,1.6174,-1.1177,-0.1946,0.0441,-0.0356,1.0430
2025-01-27T11:04:15.243Z,-0.8487,0.5836,0.1391,-0.0144,-0.0135,1.1584
2025-01-27T11:04:15.255Z,-1.1489,0.7742,0.1029,-0.0177,0.0236,0.6466
2025-01-27T11:04:15.264Z,1.2625,-0.7723,-0.2556,0.0559,0.0237,0.8410
2025-01-27T11:04:15.273Z,0.3144,-0.3961,0.1458,-0.0056,-0.0231,1.1741
2025-01-27T11:04:15.284Z,-1.0992,0.8051,0.0357,-0.0265,-0.0119,0.8037
2025-01-27T11:04:15.293Z,0.2297,-0.0639,-0.1413,0.0355,0.0469,0.6095
2025-01-27T11:04:15.305Z,1.1703,-1.0027,0.0301,0.0213,-0.0277,0.9384
2025-01-27T11:04:15.314Z,-0.6906,0.4597,0.0739,-0.0332,0.0117,1.0762
2025-01-27T11:04:15.323Z,-0.5994,0.5705,-0.0779,0.0243,-0.0000,0.8589
2025-01-27T11:04:15.334Z,0.4539,-0.3339,-0.0414,0.0219,0.0271,0.7915
2025-01-27T11:04:15.343Z,0.4206,-0.5084,0.1547,-0.0192,0.0029,1.0199
2025-01-27T11:04:15.355Z,-0.2840,0.4265,-0.1710,0.0175,-0.0274,1.0233
2025-01-27T11:04:15.364Z,-0.5668,0.3193,0.1240,0.0054,0.0270,0.5437
2025-01-27T11:04:15.373Z,1.0278,-0.8664,-0.0112,0.0075,0.0195,0.8159
2025-01-27T11:04:15.384Z,0.1785,0.0008,-0.1587,0.0171,-0.0211,1.1694
2025-01-27T11:04:15.393Z,-1.2019,0.7745,0.2159,-0.0096,0.0049,0.8796
2025-01-27T11:04:15.404Z,0.2789,-0.1138,-0.1397,0.0118,0.0288,0.6918
2025-01-27T11:04:15.414Z,0.9647,-0.7897,0.0183,0.0248,-0.0109,1.0489
2025-01-27T11:04:15.423Z,-0.5470,0.4049,0.0366,-0.0065,-0.0233,1.0614
2025-01-27T11:04:15.434Z,-0.6893,0.4853,0.0502,-0.0059,0.0234,0.5385
2025-01-27T11:04:15.443Z,1.1370,-0.8215,-0.1066,0.0374,0.0216,0.8028
2025-01-27T11:04:15.455Z,0.2572,-0.2335,0.0089,0.0035,-0.0214,1.2011
2025-01-27T11:04:15.464Z,-1.2399,0.8869,0.1401,-0.0219,0.0055,0.8873
2025-01-27T11:04:15.473Z,0.2153,-0.0570,-0.1483,0.0271,0.0414,0.7048
2025-01-27T11:04:15.484Z,1.0580,-0.9353,0.0471,0.0183,-0.0128,1.0568
2025-01-27T11:04:15.493Z,-0.6425,0.4754,0.0471,-0.0209,-0.0147,1.0487
2025-01-27T11:04:15.504Z,-0.6140,0.5077,-0.0448,0.0114,0.0152,0.5677
2025-01-27T11:04:15.514Z,1.1118,-0.8474,-0.0740,0.0344,0.0276,0.8064
2025-01-27T11:04:15.523Z,0.2082,-0.2253,0.0320,-0.0119,-0.0285,1.1272
2025-01-27T11:04:15.534Z,-1.0885,0.8571,0.0393,-0.0055,0.0099,0.9146
2025-01-27T11:04:15.543Z,0.1628,-0.0489,-0.1036,0.0320,0.0115,0.7100
2025-01-27T11:04:15.556Z,-0.3647,0.3129,-0.0208,0.0009,-0.0007,0.9605
2025-01-27T11:04:15.564Z,-0.3647,0.3129,-0.0208,-0.0091,-0.0118,1.0746
2025-01-27T11:04:15.573Z,-0.5687,0.4913,-0.0144,0.0150,0.0082,0.6757
2025-01-27T11:04:15.584Z,0.6639,-0.5879,0.0199,0.0082,0.0373,0.7401
2025-01-27T11:04:15.593Z,0.5476,-0.4067,-0.0523,-0.0051,-0.0233,1.0624
2025-01-27T11:04:15.606Z,-0.2926,0.2280,-0.0307,0.0050,0.0086,1.0493
2025-01-27T11:04:15.614Z,-0.2926,0.2280,-0.0307,0.0130,0.0004,0.6798
2025-01-27T11:04:15.623Z,0.7648,-0.6803,0.0205,0.0082,0.0242,0.8628
2025-01-27T11:04:15.634Z,0.1151,-0.0317,-0.0665,0.0055,-0.0187,1.1386
2025-01-27T11:04:15.643Z,-0.8254,0.6069,0.0675,0.0008,-0.0033,0.7354
2025-01-27T11:04:15.656Z,1.0069,-0.7363,-0.0904,0.0081,0.0481,0.6702
2025-01-27T11:04:15.664Z,1.0069,-0.7363,-0.0904,0.0177,-0.0415,1.0319
2025-01-27T11:04:15.673Z,-0.9095,0.6339,0.1313,-0.0064,0.0108,1.0494
2025-01-27T11:04:15.685Z,0.8231,-0.6373,-0.0440,0.0084,0.0040,0.6937
2025-01-27T11:04:15.693Z,0.8231,-0.6373,-0.0440,0.0219,0.0200,0.8875
2025-01-27T11:04:15.706Z,-0.6164,0.4729,0.0119,-0.0071,-0.0070,1.0800
2025-01-27T11:04:15.714Z,0.1933,-0.1508,-0.0336,0.0049,0.0018,0.8329
2025-01-27T11:04:15.725Z,0.8934,-0.7445,-0.0007,0.0148,0.0386,0.6250
2025-01-27T11:04:15.735Z,-0.4776,0.4540,-0.0369,0.0082,-0.0087,0.9898
2025-01-27T11:04:15.744Z,-0.8697,0.6094,0.0691,-0.0021,-0.0171,1.1578
2025-01-27T11:04:15.756Z,0.7836,-0.6267,-0.0377,0.0089,0.0078,0.7058
2025-01-27T11:04:15.765Z,0.5957,-0.4421,-0.0401,0.0153,0.0343,0.7709
2025-01-27T11:04:15.774Z,-1.0641,0.8376,0.0534,0.0059,-0.0234,1.2085
2025-01-27T11:04:15.784Z,-0.0111,-0.0833,0.0225,0.0029,-0.0127,0.8459
2025-01-27T11:04:15.795Z,1.4824,-1.1274,-0.0972,0.0115,0.0511,0.5171
2025-01-27T11:04:15.806Z,-0.7571,0.5936,0.0529,0.0165,-0.0269,0.9985
2025-01-27T11:04:15.814Z,-1.0050,0.7215,0.0393,-0.0062,-0.0023,1.1697
2025-01-27T11:04:15.824Z,1.0369,-0.7891,-0.0932,0.0081,0.0142,0.6772
2025-01-27T11:04:15.834Z,0.3751,-0.3152,-0.0060,0.0167,0.0288,0.8248
2025-01-27T11:04:15.844Z,-0.9599,0.7552,0.0516,-0.0056,-0.0224,1.1438
2025-01-27T11:04:15.856Z,0.0460,-0.0552,-0.0524,0.0015,-0.0010,0.9007
2025-01-27T11:04:15.864Z,1.1330,-0.9724,-0.0044,0.0160,0.0230,0.5487
